datetime,tweet
2022-03-26 19:18:30,Anytime an Amber Alert pops up I feel sick. I hold my daughter a little tighter. There’s nothing in this world I am more deathly afraid of.
2022-03-26 19:18:28,i just got an amber alert 😭😭
2022-03-26 19:18:28,"Amber Alert for BC. 2 kids taken from Fort St John. Possibly in an olive-green 2004 Jeep Grand Cherokee with B.C. licence plate HT1-84A. 

https://t.co/SKvEo2WmF4"
2022-03-26 19:18:25,"I need to be peeled off of the ceiling. I was reading about theoretical NATO/Russia nuclear conflicts when my phone, iPad, &amp; watch all started buzzing with an Emergency Alert (it’s an Amber Alert)."
2022-03-26 19:18:25,"Whoa. Never seen an Amber Alert actually come up on my device before. Two missing kids, one is four years old (boy) and the other 10 months (girl), Jesus. Hope they find them safe, last seen two days ago."
2022-03-26 19:18:25,"I just got my first BC emergency alert ever.

It was an amber alert for two abducted children.

Maybe we'll finally get some alerts when the heat waves and fires hit this summer?

@bcndp: always at least one year behind."
2022-03-26 19:18:24,1st Amber Alert in BC in years so serious phones and tv's interrupted. 2004 Green Jeep Grand Cherokee. 2 kids 4 and 10months. Missing from Ft St John.
2022-03-26 19:18:18,"AMBER ALERT out of Fort St. John.

Two kids, 4 year old male
10 month old female"
2022-03-26 19:18:17,"AMBER ALERT. BC and Alberta folks. We don’t get a lot of these, and this just went on TV as well so please retweet and be on the lookout. https://t.co/XSnsga1nNA"
2022-03-26 19:18:14,Not the amber alert sounding like a toy truck alarm omg
2022-03-26 19:18:11,*checks Twitter to see people saying the amber alert scared them*
2022-03-26 19:18:04,oh shit there is an amber alert
2022-03-26 19:18:03,Amber Alert.  Please share and post. #AMBERAlert in Fort St. John B.C.  #britishcolumbia https://t.co/6I6bJG5HlN
2022-03-26 19:18:02,"Amber alert, suspect name is Jason Dalrymaple, olive Jeep Grand Cheroke BC plate HT184A. Suspected abduction of male (4yo) and female (10mo) children. https://t.co/JnRt1edeDG"
2022-03-26 19:17:59,First time i have heard a legit  Amber Alert in BC . https://t.co/JyERP12iRW
2022-03-26 19:17:58,🆘 AMBER ALERT PLEASE SHARE 🆘 AMBER ALERT https://t.co/Ul4A2G5GUU
2022-03-26 19:17:58,I fully jumped out of my skin at that Amber Alert. I now have no skin. I hope those kids get home safe.
2022-03-26 19:17:53,Amber alert at work
2022-03-26 19:17:52,"🚨Amber Alert 🚨 
A 4 year old and a 10 month old  have been abducted from Fort St John https://t.co/UFxnAIrpo1"
2022-03-26 19:17:50,Amber Alert issued for two children allegedly abducted in northern B.C. https://t.co/cCA3FiFoGZ
2022-03-26 19:17:48,"just got an amber alert

scared the shit outta me"
2022-03-26 19:17:47,"Ive actually never been so relieved that it was just an amber alert that just went off on my phone. Given current world events gave the heart a lil scare lol, hopefully the alert ends well😬"
2022-03-26 19:17:46,that amber alert woke me up from my nap
2022-03-26 19:17:45,"Just received a @rcmpgrcpolice #AmberAlert 
Not sure what it's about, tried to screen capture so I could share, but it closed.
Seems counterintuitive that an Amber Alert can't be copied and or shared in someway."
2022-03-26 19:17:45,Got an amber alert on my phone its so scary 😟
2022-03-26 19:17:42,not this AMBER ALERT SAYINg do not approach… this man would be getting stomped if i saw him so he better stay far away
2022-03-26 19:17:40,RCMP in Fort St. John activate Amber Alert for two missing children https://t.co/rzb0wCSkZV
2022-03-26 19:17:40,@EmergencyInfoBC WTF is going on? My phone starts going off and I'm thinking has nuclear war started but here in Vancouver I'm getting an Amber Alert for Ft. St. John. Why? https://t.co/lDUDyqREeS
2022-03-26 19:17:39,"⭐⭐⭐⭐⭐Amber Alert!⭐⭐⭐⭐⭐
Just recieved at 12:15 pm PDT....share! #AMBERAlert https://t.co/IcaiG22NQ7"
2022-03-26 19:17:33,"Looks like everyone got the amber alert. That freaked me out. Hope the kids are found safe!
#amberalert"
2022-03-26 19:17:33,Well I just received my first Amber Alert https://t.co/N8ATs0CWcN
2022-03-26 19:17:32,Just received an amber alert for 2 abducted children from Fort st John. #AMBERAlert https://t.co/JIiuUTPaXh
2022-03-26 19:17:31,ShIT myself.  Watching @Jacksepticeye scary videos and my phone went off with an Amber Alert warning.  It's 12pm the sun is Shining and I'm fucking AFRAID
2022-03-26 19:17:30,Well.. Thats a first. Got the Amber alert on my phone. Hope those kids are found safe :(
2022-03-26 19:17:30,Just got an amber alert for the first time here Omg so fucked
2022-03-26 19:17:29,The amber alert alarm sound scared me.
2022-03-26 19:17:25,How did I just get an Amber Alert for a case across the entire country? I'm not the Avengers?
2022-03-26 19:17:22,Got an amber alert and it also went to the tv: never had that happen before. I hope they find that kid and baby :(
2022-03-26 19:17:19,"🎶🎶 singing along with Dave Grohl sweeping the floor, amber alert alarm goes off, kung fu mode https://t.co/zAiMapnXY9"
2022-03-26 19:17:16,Just got my very first Amber Alert on my phone…Sharing! https://t.co/wbq8zkAs7N
2022-03-26 19:17:15,Another massive high five to @BCRCMP for using EAS. This time for an Amber Alert. See my previous tweet for details.
2022-03-26 19:17:14,Shit just got an amber alert.  Rip
2022-03-26 19:17:13,"⭐⭐⭐⭐⭐Amber Alert!⭐⭐⭐⭐⭐
Just recieved at 12:15 pm PDT....share! #AMBERAlert https://t.co/NhVCBsW6pt"
2022-03-26 19:17:11,Police in northern B.C. have issued an Amber Alert for two children believed to have been abducted in Fort St. John. https://t.co/pdlm4hvG8q
2022-03-26 19:17:08,I’ve never received an amber alert on my phone before. I hope these children are found safe. https://t.co/UFX1SadoZs
2022-03-26 19:17:08,"I just heard an amber alert notification on the radio, followed by the song ""I would do anything for love"" and that is some dark accidentally humor if I've ever seen it"
2022-03-26 19:17:07,nothing like an Amber Alert to get the blood flowing
2022-03-26 19:17:04,idc what time of day it is the amber alert alarm will always scare the absolute shit out of me
2022-03-26 19:16:59,BREAKING - Amber Alert issued by Fort St John RCMP following a suspected child abduction. Suspect described below believed to be traveling in a 2004 Olive Green Jeep Cherokee. @ckpgnews #CityofPG https://t.co/xYiGl5MmOf
2022-03-26 19:16:55,Praying for those kids on the amber alert that's so scary
2022-03-26 19:16:55,"When you spend too much time thinking about disaster &amp; war scenario, then get an amber alert on the phone at your elbow... fucking scared the hell out of me. Not complaining! Amber alerts are important... 😱😱"
2022-03-26 19:16:54,Omg that sudden amber alert pop up on my phone with a loud alarm sound scared me
2022-03-26 19:16:52,"I was just watching a video describing a potential for WW3 breaking out and how the Russians are vastly more prepared for winning a nuclear scenario when that Amber Alert went out. Fuck me that freaked me out, I expected an ""incoming IBM seek shelter"" message."
2022-03-26 19:16:52,I just got an amber alert on my relatively new iPhone. Scared the crap out of me!
2022-03-26 19:16:51,"Just got this Amber Alert on my cell in BC, CANADA. Passing it along as it could save two lives. Please keep your eyes open and report anything suspicious! https://t.co/7PtEDDRD6a"
2022-03-26 19:16:48,Amber alert for Fort St. John... But realistically shouldn't they do it for Alberta instead?
2022-03-26 19:16:45,just got jump scared by an amber alert 😭 scared the shit outta me 4 a sec
2022-03-26 19:16:39,"It was an amber alert: https://t.co/GdPVRhxNcb

I heard the alert tone on my phone and my first thought was nukes. Thanks, Russia. Anyway, here are the deets."
2022-03-26 19:16:36,The sudden Amber alert alarm scared me … hopefully the kid is found safe 😔
2022-03-26 19:16:35,Bro what the fuck. An amber alert for a missing child just went off for my phone it was loud as shit. Ngl I thought we were getting nuked I was about to cry
2022-03-26 19:16:34,The amber alert system on TV and mobile sure works! Caught my attention!
2022-03-26 19:16:34,That BC Amber Alert had me thinkin something was coming our way. Hope they find the kid anyway!
2022-03-26 19:16:34,@Adam_Stirling @Stephen_Andrew @CharlesBodi just received this AMBER ALERT https://t.co/R9P8fqX9wd
2022-03-26 19:16:33,Just got an amber alert and you’d think the abducted kids were in my living room the way my phone screamed at me
2022-03-26 19:16:28,"Well that stopped my heart.    Just received an Amber Alert about a missing child in the north of BC.    The alarm was a piercing noise.

I immediately thought a nuclear bomb was on the way.
#BCpoli #cdnpoli"
2022-03-26 19:16:27,"🚨🚨🚨AMBER Alert declared by Ft. St. John RCMP. 

And it’s history! First B.C.-wide use of Alert Ready under @bcndp, after not using the system at all during the 2021 natural disasters. #bcpoli https://t.co/pB14j5vkoR"
2022-03-26 19:16:26,That amber alert just made me sad I hope they find the kiddos
2022-03-26 19:16:25,"My phone and my telus box just pushed the Amber Alert. Stay safe kids, we will keep an eye open."
2022-03-26 19:16:25,"that's a first - cell phone and TV for a province wide Amber Alert...

#BCpoli"
2022-03-26 19:16:24,Getting an Amber Alert on my phone  breaks my heart… They’re coming for you Liam.   ❤️ https://t.co/nQi0ms07Lr
2022-03-26 19:16:23,Just got an amber alert for 800kms away from me... my eyesight isnt that good... scared the shit out of me as i was nodding off
2022-03-26 19:16:23,Amber Alert issued for two children in northern British Columbia https://t.co/uwjBuoILhQ
2022-03-26 19:16:21,"when an amber alert/emergency system test pops off i feel my heart truly rise like few other times, waiting for the shaking"
2022-03-26 19:16:20,"just got an emergency alert and shit myself

hope that those two kids are alright though and that they get home safe and unharmed (was an amber alert)"
2022-03-26 19:16:16,my phone jst had a seizure righr when i picked it up and woke up and i realized it was an amber alert and not the end of the fucking world
2022-03-26 19:16:12,the amber alert noise has got to be one of the top 5 worse noises in the history of noises
2022-03-26 19:16:08,@DowntownCharles Ditto for amber alert https://t.co/6gZpoebnnF.John
2022-03-26 19:16:06,That amber alert scared the fuck out of me
2022-03-26 19:16:05,That Amber Alert freaked me out with everything going on. Thought it was warning me to take shelter. https://t.co/Lg4VKww6xk
2022-03-26 19:16:04,I just got an amber alert it scared the shit out of me I wanna cry I thought I got a virus or smth💀💀
2022-03-26 19:16:03,Amber alert  just went out #fortstjohn #BC #alberta heads up #AB #BC #amberalert https://t.co/AzxhZ7w3B7
2022-03-26 19:16:02,Wow I don't think I've ever received an amber alert until now. Hope they're found safe. 🙏 https://t.co/MDbbr5RP4Y
2022-03-26 19:16:01,Got an amber alert and they described the abductor as “balding” 💀 that’s tough man
2022-03-26 19:16:01,"All our phones and the TV going off with an emergency alert is not what my nerves need right now. (It's an Amber Alert, I'll get over it, but that's not what my find went to first.)"
2022-03-26 19:16:00,AMBER ALERT: Mounties in British Columbia say an Amber Alert has been activated as they search for a four-year-old child and his baby sister who were allegedly abducted on Thursday. https://t.co/QazXVgU3CU
2022-03-26 19:15:56,Why is it when I got the amber alert I legit went to check Twitter first
2022-03-26 19:15:54,"Amber Alert: Fort St John

https://t.co/spYxvbGOAU"
2022-03-26 19:15:54,i just got an amber alert for the first time and holy fuck i forgot how scary canadas emergency alarm is
2022-03-26 19:15:54,Impressed with the Emergency Alert for the Amber Alert out here now. Both on the phone and TV.
2022-03-26 19:15:53,Amber Alert issued for two children allegedly abducted in northern B.C. https://t.co/rS2pR349ca
2022-03-26 19:15:51,Just got an emergency alert for an amber alert ditto alert on @983cifm https://t.co/2nchzq4pQa
2022-03-26 19:15:50,hi just got this amber alert please spread if u can https://t.co/gBUpCaf5Vm
2022-03-26 19:15:50,Amber alert is a more potent alarm clock than my own phone holy crap
2022-03-26 19:15:50,That Amber Alert scared the s*$% out of me.
2022-03-26 19:15:49,Just got my first Amber Alert! I hope that they find the children https://t.co/AgghCgI9vi
2022-03-26 19:15:43,I’ve never gotten an amber alert on my phone. Good lord that scared the fuck out of me.
2022-03-26 19:15:42,That amber alert notifs scared me. I was playing free fire
2022-03-26 19:15:40,Amber Alert for Northern BC. Yikes. Before you all freak out that everyone got the alert. Know that if you ever crossed into WA State with an active Amber Alert your phone will immediately get a notification. https://t.co/dfR2VGfZA4
2022-03-26 19:15:34,"Anyone else just get an Amber Alert? 

First one I've ever seen on my phone for BC"
2022-03-26 19:15:34,This is a first. An Amber Alert on my phone just now. https://t.co/B30vuBmNKH
2022-03-26 19:15:32,omg BC finally used the amber alert system for the first time and I nearly died that was SO LOUD
2022-03-26 19:15:32,First Amber alert https://t.co/DqDEgOzq3A
2022-03-26 19:15:32,Got scared briefly i was being hacked on my phone as it started screaming. First Amber Alert thing I've heard. But.. It's for fort st John. Like at least a full days drive away
2022-03-26 19:15:31,Wow…that was one loud amber alert. 👀
2022-03-26 19:15:31,Holy shit. This amber alert is fucking frightening. 2 kids got abducted. Fort St. John.
2022-03-26 19:15:30,First time ever got an amber alert
2022-03-26 19:15:30,"Dear who the fuck ever in BC responsible for mobile alerts:

Thank you for the amber alert from Fort St. John, 1000 miles away."
2022-03-26 19:15:30,First time getting an Amber Alert on the TV! https://t.co/HsGwdvxyKy
2022-03-26 19:15:29,"AMBER alert - two abducted children in Fort St John. 

See attached picture. https://t.co/uRvzNpuVrd"
2022-03-26 19:15:27,way too hungover for that amber alert right now jesus christ
2022-03-26 19:15:25,JFC that was the first time an Amber Alert actually worked on my phone and it!!! it not pleasant!!! during a nuclear threat!!!
2022-03-26 19:15:23,"BC police: amber alert. Please be on the look out. 

Twitter: UGH WHY AMBER ALERT REEEEEEE"
2022-03-26 19:15:23,Anyone else in BC just got this Amber Alert on their cell? https://t.co/HbHrZXqsLl
2022-03-26 19:15:22,"An amber alert just appeared on my screen, scared the shit out of me WEEWOOWEEWOO"
2022-03-26 19:15:22,"Whoa, provincewide amber alert issued via alert ready system."
2022-03-26 19:15:21,bruh i was almost about to fall asleep and then got an amber alert
2022-03-26 19:15:18,"'Amber Alert issued for two children allegedly abducted in northern B.C.
Police in northern B.C. have issued an Amber Alert for two children believed to have been abducted in Fort St. John.'"
2022-03-26 19:15:18,I get a bad feeling whenever I see an amber alert.
2022-03-26 19:15:18,Oh hey Amber Alert coming through my home speakers somehow.
2022-03-26 19:15:16,Just got an emergency alert on my phone re an amber alert.
2022-03-26 19:15:14,That Amber alert just stopped my heart. https://t.co/lM6e7lM61u
2022-03-26 19:15:13,Just got an amber alert oh god-..
2022-03-26 19:15:11,Anyone else get a Amber Alert?
2022-03-26 19:15:06,That amber alert scared the shit outta me bro
2022-03-26 19:14:57,Please share Amber Alert BRITISH COLUMBIA https://t.co/SguWHHDuqm
2022-03-26 19:14:54,"Omo, y’all got the amber alert?"
2022-03-26 19:14:54,That amber alert fucked me up
2022-03-26 19:14:50,Oooh amber alert on my phone! https://t.co/2N12ItbMuX
2022-03-26 19:14:50,HELLO I JUST GOT AN AMBER ALERT THAT WAS SCARY AS FUCK?
2022-03-26 19:14:46,Did we all just get slightly freaked out by that amber alert 📢?
2022-03-26 19:14:44,BC Amber Alert https://t.co/P0E8rNXdlE
2022-03-26 19:14:44,Just got an amber alert.
2022-03-26 19:14:41,"oh
amber alert"
2022-03-26 19:14:39,I JUST GOT AN AMBER ALERT ON MY PHONE??
2022-03-26 19:14:38,I just got an amber alert??
2022-03-26 19:14:33,RCMP in Fort St. John activate Amber Alert for two missing children https://t.co/rytwWVg7w1 https://t.co/eV01KzTD7W
2022-03-26 19:14:29,Amber Alert issued for two children in northern British Columbia  | https://t.co/arZTx85Eht https://t.co/06dYePekMv
2022-03-26 19:13:59,Alert Ready: BC AMBER ALERT https://t.co/Iz32mGdK7L
2022-03-26 19:12:40,Amber alert for BC you can get it on CTV News
2022-03-26 19:12:12,CP NewsAlert: RCMP in Fort St. John activate Amber Alert for two missing children https://t.co/OFl5AXjwMd https://t.co/a0D6qn1l2c
2022-03-26 19:12:06,CP NewsAlert: RCMP in Fort St. John activate Amber Alert for two missing children https://t.co/cMTdwDnORc https://t.co/jJVEsY6VBr
2022-03-26 19:10:54,Amber Alert issued for two children allegedly abducted in northern B.C. https://t.co/5DaMMo4Uvp
2022-03-26 19:04:46,"#AMBERAlert 
Amber Alert issued for two children in northern British Columbia | https://t.co/Y4kHAvSYOX https://t.co/M8lmqULF9r"
2022-03-26 19:04:29,Amber Alert issued for two children in northern British Columbia  | https://t.co/x7baMNSAui https://t.co/Hn6h6B7F4s
2022-03-26 19:04:23,@davesawchuk And an Amber alert was issued. I’ve aged 50 years within the hour.
2022-03-26 19:04:07,CP NewsAlert: RCMP in Fort St. John activate Amber Alert for two missing children https://t.co/fWqFksPnPt
2022-03-26 19:04:04,Breaking: Amber Alert issued for two children allegedly abducted in northern B.C. https://t.co/WcFEU1Btt2 https://t.co/Zxj7kMvuVI
2022-03-26 19:03:18,Amber Alert issued for two children in northern British Columbia  | https://t.co/j2oQdtemWe https://t.co/uMHs0UxW7a
2022-03-26 18:58:16,"#AMBERALERT: RCMP in Fort St. John, B.C., have issued an Amber Alert for two children, possibly travelling with their mother and father.
https://t.co/j6IQCwKXON"
2022-03-26 18:58:08,"#AMBERALERT: RCMP in Fort St. John, B.C., have issued an Amber Alert for two children, possibly travelling with their mother and father.
https://t.co/5wzD12vY8Z"
2022-03-26 18:57:54,"#AMBERALERT: RCMP in Fort St. John, B.C., have issued an Amber Alert for two children, possibly travelling with their mother and father.
https://t.co/yvPunCU409"
2022-03-26 18:57:50,Amber Alert issued for two children in northern British Columbia https://t.co/gOGaiL5hsO
2022-03-26 18:55:55,Police in northern B.C. have activated an amber alert for two children believed to have been abducted in Fort St. John.  https://t.co/3ANtZWPKUC
2022-03-26 18:33:27,@TBInvestigation @FranklinTNPD Child found safe! Here’s the story about the one month delay: https://t.co/CgiBaPu2aS
2022-03-26 18:24:18,"@MSNBC I like to share a story....When the Trump was in office.....I found myself becoming very anxious...one night our phones began ringing and I jumped out of bed and said Trump must as done something bad like launching a missile .... come to find out it was Amber alert. 
Con't"
2022-03-26 18:24:03,"NOTE, NOW RIDGE AMBER-ALERT, HIGHWAY EIGHTY (80) KIDDIE HOSTAGE/MURDER CASE, TOO FBI DEMANDS, DHS DEMANDS, STATE DEPARTMENT. OTHER TORTFEASOR FELONS ARE D.E.A. TOO PRESIDENTIAL HERITAGE FUNDS/SURPLUS AND ROBBERY OF THOSE FUNDS. SPAM BLOCKS AND SECURITY ARE AGAIN OFF-SGT FELON? JF https://t.co/Fi1HXljkS9"
2022-03-26 18:00:41,"Baby at center of AMBER Alert found safe in Nashville, father remains at large https://t.co/fYGMeQdDWX"
2022-03-26 17:43:32,"MORE CONTEXT, TOO TOM RIDGE AND OSCAR PRECIADO, MR. O'TOOLE. WE HAVE AMBER ALERT FELONIES AND HOMICIDES AGAINST THOSE ""PERSONALLY"", TOO WE NOW SEE WHY SO FORWARD AND VIOLENT-WHY ARE BOTH TOM WHELANS, BOTH BURNS, TOO HUFF AND MOSCOWITZ. WHY THE VIOLENT HOMOSEXUALS ARE HIRED. JF https://t.co/o1PlIJsc8N"
2022-03-26 17:32:59,@asapmarcy What’s an amber alert
2022-03-26 17:31:22,"@mfa_russia @MFA_Ukraine @RusembUkraine @Dpol_un @RussiaUN @EmbaMexRus @EmbRusiaMexico @FranceEnRussie @franceonu @StateDept @RusEmbUSA .
AMBER ALERT !!

Have you seen this little boy?
(here attending a funellral)
Sergey Shoygu

He was last seen in Kremlin's Daycare Center playing ""special military operation"" with the other kids.

If you have any information call:

1-800-MyHeartConditionIsPutin

#StopPutin https://t.co/qHQdA8SSuH"
2022-03-26 17:30:53,"@mfa_russia @RusembUkraine @RusEmbUSA @RusBotschaft @MFA_Ukraine @StateDept @Dpol_un @RussiaUN @UN @FranceEnRussie @GermanyDiplo .
AMBER ALERT !!

Have you seen this little boy?
(here attending a funellral)
Sergey Shoygu

He was last seen in Kremlin's Daycare Center playing ""special military operation"" with the other kids.

If you have any information call:

1-800-MyHeartConditionIsPutin

#StopPutin https://t.co/G9W9ivMqme"
2022-03-26 17:29:58,"@mod_russia @mfa_russia .
AMBER ALERT !!

Have you seen this little boy?
(here attending a funellral)
Sergey Shoygu

He was last seen in Kremlin's Daycare Center playing ""special military operation"" with the other kids.

If you have any information call:

1-800-MyHeartConditionIsPutin

#StopPutin https://t.co/2IZveNR6ny"
2022-03-26 17:21:58,"@mfa_russia @StateDept @RussiaUN @RusEmbUSA @USEmbRu @RusCons_TX @Dpol_un @RusConsulateDC .
AMBER ALERT !!

Have you seen this little boy?
(here attending a funellral)
Sergey Shoygu

He was last seen in Kremlin's Daycare Center playing ""special military operation"" with the other kids.

If you have any information call:

1-800-MyHeartConditionIsPutin

#Zakharova https://t.co/TVLk1IMbPg"
2022-03-26 17:06:07,@lporiginalg How to get amber alert high score https://t.co/h0RPz4POy9
2022-03-26 17:01:48,@MarkGerretsen Amber Alert:. Has anyone seen Michelle Ferreri's 6 kids?
2022-03-26 16:57:29,@duty2warn Where’s Merrick Garland???   We need to put an Amber Alert on this grown ass man. Because he has been missing. Without him no one is going to jail.
2022-03-26 16:50:52,"@DebHermit @CaliDensie @TBInvestigation @FranklinTNPD That's the point. Why did the local police wait a whole month to ask the TBI for help? If I understand correctly, an amber alert can still be issued by local police, but, even if I'm wrong about that, amber alerts have saved lives time and time again, they had every reason to."
2022-03-26 16:30:52,@dramatic_one Amber Alert one-blind peak method at most
2022-03-26 16:29:54,Two teenage girls were arrested in connection with the abduction of a baby in Milwaukee that prompted an Amber Alert to be issued early Wednesday morning.  https://t.co/0jj4QfYzSL
2022-03-26 16:16:56,"I saw a cloud of dust? and, boom the car ended up in front of me suddenly,"" Provencher said, adding that she had to think fast to avoid a collision. ""I stopped on the side of the road and I ran to see if there were people inside – nobody,""https://t.co/TVlQcLM5hH …   @CTVMontreal"
2022-03-26 16:01:10,Teens arrested for kidnapping baby after allegedly duping mother into helping them: Two teenage girls were arrested in connection with the abduction of a baby in Milwaukee that prompted an Amber Alert to be… https://t.co/I0QTqAHPzh #News #allegedly #arrested #baby #duping https://t.co/WotX1hVIHT
2022-03-26 15:50:47,"Amber Alert canceled after abducted Kentucky girl, father located by authorities https://t.co/xPfNKo0zWU"
2022-03-26 15:50:28,Every time I use my face to unlock my phone it sends out an Amber alert!
2022-03-26 15:46:15,"A Fruitland boy went missing, but no Amber Alert was issued. This law changes the system - East Idaho News https://t.co/fnRFFjz1L5 via @GoogleNews"
2022-03-26 14:15:20,"@kailovesjjong @jimwooly @MayaTheeePapaya @planetgrrrl @DrNWLuna Id like to add a hard fact to agree here: amber alert systems rarely ever send out an amber alert for black children, and when they have in most of the cases it was over 15 hours after the initial report"
2022-03-26 13:44:08,@CanesHoops If I was to lose in those jerseys. Never seen again. Amber Alert Immediately 🤍❕ #WhiteOut #SorryNotSorry &lt;.@CanesHoops&gt;
2022-03-26 13:42:02,@anko_bun I heard the NA is on amber alert big ripparuni
2022-03-26 13:38:48,AMBER Alert issued for missing Franklin toddler believed to be with non-custodial father https://t.co/SkSvc1E9iV
2022-03-26 12:42:21,".
AMBER ALERT !!

Have you seen this little boy?
Sergey Shoygu

He was last seen in Kremlin's Daycare Center playing ""special military operation"" with the other kids.

Below you can see old footage of him

If you have any information call:

1-800-MyHeartProblemIsPutin

#StopPutin https://t.co/kigiF3Hnn3"
2022-03-26 12:35:52,i nutted and an amber alert came on at the same time i thought i was being raptured
2022-03-26 12:30:08,"TBI: Missing 1-year-old found safe, non-custodial father still at large and facing charges https://t.co/tffK9CYMQB"
2022-03-26 11:57:14,"@MelissaCrash @AHardwickWx Alert, two foxes (Amber &amp; Melissa) loose on fox 59. 😂😂😂😂❤️🌺"
2022-03-26 11:06:33,Forestry England issues amber alert in New Forest https://t.co/ZhuSM6MbQx
2022-03-26 10:51:05,"@AirdropBSC_Com Good Project
@khalidensophie
@fritswester 
@HieuMinh1982 
@AMBER_Alert_NL 
@hugodejonge"
2022-03-26 10:50:30,"@RMoonOfficial Good Project
@khalidensophie
@fritswester 
@HieuMinh1982 
@AMBER_Alert_NL 
@hugodejonge"
2022-03-26 10:49:55,"@RMoonOfficial #LTC #ADX #binance
Good Project
@khalidensophie
@fritswester 
@HieuMinh1982 
@AMBER_Alert_NL 
@hugodejonge"
2022-03-26 10:29:04,Forestry England issues amber alert in New Forest https://t.co/HD5DZpCL4e https://t.co/7IQ7i0MbgA
2022-03-26 10:15:47,"The Tennessee Bureau of Investigation announced at 9:30 p.m. that one-year-old Aziah Lumpkin was found safe in Nashville.

His non-custodial father, Sharles Lumpkin Jr., remains at large.
https://t.co/ImzlvfN0AV"
2022-03-26 09:23:58,I can’t believe THEY let him go anywhere without his sitter! Need to put out an AMBER alert! No wait MSM reports an old man wondering around in Poland!
2022-03-26 09:08:03,"Amber Alert canceled after abducted Kentucky girl, father located by authorities https://t.co/XKkMGo4NGc"
2022-03-26 09:00:08,Amber Alert issued for missing 1-year-old boy from Tennessee. https://t.co/6pSHaKVAce
2022-03-26 08:22:11,"Police locate 8-year-old Livingston County girl at subject of Amber Alert, noncustodial father accused of abducting her | News | #childabductors https://t.co/iFjt3pnUue"
2022-03-26 08:05:08,"Amber Alert canceled after abducted Kentucky girl, father located by authorities https://t.co/ggdKbp5OBN"
2022-03-26 07:59:07,"Amber Alert canceled after abducted Kentucky girl, father located by authorities https://t.co/XpRulCaNg1"
2022-03-26 07:36:01,"⚠️The #NewForest is now on Amber Alert for the risk of wildfires⚠️

Spring can be a high risk time for fire with so much dead &amp; dry vegetation on the ground. 

Please remember the New Forest is a strictly no BBQ and fire zone. 

@NewForestNPA @HantsIOW_fire  #BeWildFireAware https://t.co/1LSE5Z4pBK"
2022-03-26 07:32:39,"#Anonymous in Canada we have the amber alert system, be amazing if #ukraine could deliver death reports of russians via an alert like this to their phone:  https://t.co/lvSlCRcYYR"
2022-03-26 07:18:12,FOX8NOLA: Amber Alert issued for missing 1-year-old boy from Tennessee https://t.co/J0gpOqWONr
2022-03-26 07:00:02,"Wildfires have broken out across the country as people enjoy the good weather.
https://t.co/Ntjl9kH6WB"
2022-03-26 06:14:25,@mini_wig An amber alert is used for child abductions
2022-03-26 05:37:30,@lpsmediaoffice Why no amber alert?
2022-03-26 05:31:00,"Please share.

https://t.co/Z5PFRKGyv9"
2022-03-26 05:00:08,"“Missing one-year-old Aziah Lumpkin has just been recovered in Nashville and is safe,” officials said. “His non-custodial father, Sharles Lumpkin, Jr., remains at large.” https://t.co/gEtNwlnKJG"
2022-03-26 04:58:05,"#Franklin #Tennessee #AMBERAlert #Canceled 
Franklin toddler #FoundSafe after AMBER Alert; non-custodial father still at large

#AthensTN #AtlantaGA #ChattanoogaTN #ClarksvilleTN #DenverCO #FayettevilleNC #FranklinTN #HoustonTX  #JacksonTN #KnoxvilleTN 

https://t.co/vl9gxV6pJb"
2022-03-26 04:54:08,"Baby at center of AMBER Alert found safe in Nashville, father remains at large https://t.co/smHoGVUD3u"
2022-03-26 04:49:04,"Missing 1-year-old Tennessee child found safe, father at large https://t.co/lZ4n3YfXmq"
2022-03-26 04:44:12,@PanamaCityPd Don’t y’all think it’s passed that time for a AMBER ALERT 🚨🚨🚨 https://t.co/q2GHc0H0h9
2022-03-26 03:42:16,"A Tennessee Amber Alert has been issued for 1-year-old Aziah Lumpkin after he was allegedly abducted from Franklin in Williamson County, local officials say

Continue reading at https://t.co/d1iiN6DbQq | 10z viral"
2022-03-26 03:42:15,@Nerdy_Addict Missing nearly a month…Amber Alert Issued…boom found safe.
2022-03-26 03:41:07,@ShannonWGardner Amber Alert still wasn’t issued until Friday evening. Why?
2022-03-26 03:35:37,"I'll save you a click:

UPDATE: Amber Alert canceled; missing Ky. 8-year-old girl and suspect found

Kentucky State Police canceled the alert around 10 p.m. EDT on Friday night, saying both the victim and suspect were located. https://t.co/svJWQs2Z1j"
2022-03-26 03:31:15,(FOUND) Kentucky AMBER Alert (3/25/22) (EAS 7601) https://t.co/4uYdkdzRym
2022-03-26 03:21:48,New video!! (FOUND) Kentucky AMBER Alert (3/25/22) (EAS 7601) https://t.co/4uYdkdzRym
2022-03-26 03:18:14,"Amber Alert, possibly for Paducah, Kentucky https://t.co/e48Mat5NVa"
2022-03-26 03:17:17,bro i just got a amber alert and it scared the living shit out of me..idk why but amber alerts give me the chills
2022-03-26 03:10:51,my amber alert is gonna go crazy just because we gotta find nemo a second time -_- https://t.co/Vj4nSMsFKh
2022-03-26 03:10:29,"Amber Alert canceled for a missing 1-year-old from Franklin.
#NC10 #AmberAlert  https://t.co/KBYKfC6UYI"
